Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
Scripts/content/Story/svm.d:457,Ich brauche es sowieso nicht mehr!,我不再需要它了！,,,SVM_2_YouCanKeeptheCrap,,
Scripts/content/Story/svm.d:458,"Jemand hat einen von uns getötet! Wenn wir den erwischen, ist er dran!",有人杀了我们的人！如果我们抓到他，要让他付出代价！,,,SVM_2_TheyKilledMyFriend,,
Scripts/content/Story/svm.d:459,Warum weckst du mich?,你为什么叫醒我？,,,SVM_2_YouDisturbedMySlumber,,
Scripts/content/Story/svm.d:460,"Du bist niedergeschlagen worden! Ich gebe zu, dass mich das freut!",你被干倒了！我必须承认，我喜欢！,,,SVM_2_SuckerGotSome,,
Scripts/content/Story/svm.d:461,Du hast einen Erzbaron besiegt.,你战胜了一个矿场主人！,,,SVM_2_SuckerDefeatedEBr,,
Scripts/content/Story/svm.d:462,"Einen Guru niederzuschlagen! Bin nicht sicher, ob das mutig ist oder irre!",击倒导师！我不确定那是否勇敢或疯狂！,,,SVM_2_SuckerDefeatedGur,,
Scripts/content/Story/svm.d:463,Einen Magier zu besiegen ... Du bist ja einer!,要战胜一个法师．．．你应该是一个勇敢的人！,,,SVM_2_SuckerDefeatedMage,,
Scripts/content/Story/svm.d:464,"Ich sorge dafür, dass hier Ruhe herrscht!",我一定要把这里管理得更有秩序！,,,SVM_2_SuckerDefeatedNov_Guard,,
Scripts/content/Story/svm.d:465,"Egal worum es ging! Wenn du einen Buddler schlägst, gibt's Ärger!",不要紧！如果你打了一个采矿工，你就麻烦了！,,,SVM_2_SuckerDefeatedVlk_Guard,,
Scripts/content/Story/svm.d:466,Du hast einen Kumpel von mir zusammengeschlagen!,你干倒了我的一个朋友！,,,SVM_2_YouDefeatedMyComrade,,
Scripts/content/Story/svm.d:467,Lass die Novizen in Ruhe!,不用管见习修士！,,,SVM_2_YouDefeatedNOV_Guard,,
Scripts/content/Story/svm.d:468,Keine Schlägereien mit meinen Jungs! Verstanden?,不要打我的人！明白吗？,,,SVM_2_YouDefeatedVLK_Guard,,
Scripts/content/Story/svm.d:469,Wieso hast du mich beklaut?,为什么抢我的东西？,,,SVM_2_YouStoleFromMe,,
Scripts/content/Story/svm.d:470,"Du hast da etwas, das uns gehört. Das möchten wir gerne zurück haben!",你拿了我们的东西。我们要索回！,,,SVM_2_YouStoleFromUs,,
Scripts/content/Story/svm.d:471,Mann! Du hast die Erzbarone beklaut! Die werden toben!,你偷了矿场主人的东西！他们会被激怒！,,,SVM_2_YouStoleFromEBr,,
Scripts/content/Story/svm.d:472,Du hast die Gurus beklaut! Wenn du dich wenigstens nicht erwischen lassen würdest!,你已经从导师偷到了东西！非常幸运的是你没有被抓住！,,,SVM_2_YouStoleFromGur,,
Scripts/content/Story/svm.d:473,"Die Magier mögen es nicht, wenn man in ihren Sachen rumstöbert!",法师不喜欢人们四处搜查他们的东西！,,,SVM_2_StoleFromMage,,
Scripts/content/Story/svm.d:474,Du hast einen von unseren Jungs auf dem Gewissen. Noch ein kleiner Fehler und du bist dran!,你已经赢得了我们中一人的良心。另外一点点错误是将环到你！,,,SVM_2_YouKilledMyFriend,,
Scripts/content/Story/svm.d:475,"Du hast einen Erzbaron umgelegt! Mann, du bist wohl komplett durchgedreht!?",你杀了一个矿场主人！你彻底疯了吗！？,,,SVM_2_YouKilledEBr,,
Scripts/content/Story/svm.d:476,"Du hast einen Guru getötet! Junge, das kann doch nicht wahr sein!",你杀了一个导师！小伙子，我不相信！,,,SVM_2_YouKilledGur,,
Scripts/content/Story/svm.d:477,Du hast einen Magier umgebracht! Wie sollen wir das denn erklären?,你杀死了一个法师，你打算如何来证明这是合法的?,,,SVM_2_YouKilledMage,,
Scripts/content/Story/svm.d:478,Jemand aus dem Alten Lager ist tot und du sollst damit zu tun haben ...,旧营地死了一个人，你被认为与他的死有关．．．,,,SVM_2_YouKilledOCfolk,,
Scripts/content/Story/svm.d:479,"Das Neue Lager hat einen tragischen Verlust erlitten, und scheinbar hast du damit zu tun!",新营地受到了很大的损失，很明显你涉嫌重大！,,,SVM_2_YouKilledNCfolk,,
Scripts/content/Story/svm.d:480,Die Bruderschaft ist um einen Anhänger ärmer und wie es scheint hast du ihn beseitigt!,兄弟会对他的成员来说，至少意味着你取得了他的信任。,,,SVM_2_YouKilledPSIfolk,,
Scripts/content/Story/svm.d:481,"Hast du 'ne Ahnung wie schwierig das ist, so was wieder hinzubiegen?!",你有再次澄清的证据它吗？！,,,SVM_2_GetThingsRight,,
Scripts/content/Story/svm.d:482,"Ja, du hast mich besiegt. War ein guter Kampf! Aber jetzt ist genug!",是的，你打败了我。很激烈的战斗！但现在结束了！,,,SVM_2_YouDefeatedMeWell,,
Scripts/content/Story/svm.d:483, ... wenn du meinst ..., ．．．如果你想．．．,,,SVM_2_Smalltalk01,,
Scripts/content/Story/svm.d:484, ... kann schon sein ..., ．．．或许吧．．．,,,SVM_2_Smalltalk02,,
Scripts/content/Story/svm.d:485, ... war nicht besonders schlau ..., ．．．那不是很聪明的行为．．．,,,SVM_2_Smalltalk03,,
Scripts/content/Story/svm.d:486, ... ich halt mich da lieber raus ..., ．．．我最好置身事外．．．,,,SVM_2_Smalltalk04,,
Scripts/content/Story/svm.d:487, ... das ist wirklich nicht mein Problem ..., ．．．那并不是我的问题．．．,,,SVM_2_Smalltalk05,,
Scripts/content/Story/svm.d:488," ... war doch klar, dass das Ärger gibt ...", ．．．很明显地前面将会出现麻烦．．．,,,SVM_2_Smalltalk06,,
Scripts/content/Story/svm.d:489," ... aber behalt's für dich, muss nicht gleich jeder wissen ...", ．．．但是请你保守秘密，不要告诉其他人。,,,SVM_2_Smalltalk07,,
Scripts/content/Story/svm.d:490, ... das passiert mir nicht noch mal ..., ．．．不会再发生了．．．,,,SVM_2_Smalltalk08,,
Scripts/content/Story/svm.d:491, ... an der Geschichte muss wohl doch was dran sein ..., ．．．那个故事一定会有后续发展．．．,,,SVM_2_Smalltalk09,,
Scripts/content/Story/svm.d:492," ... man muss eben aufpassen, was man rumerzählt ...", ．．．你必须注意你所讲的话．．．,,,SVM_2_Smalltalk10,,
Scripts/content/Story/svm.d:493, ... solange ich damit nichts zu tun habe ..., ．．．只要与我无关．．．,,,SVM_2_Smalltalk11,,
Scripts/content/Story/svm.d:494," ... man darf auch nicht alles glauben, was man hört ...", ．．．你不应该相信你听到的事情．．．,,,SVM_2_Smalltalk12,,
Scripts/content/Story/svm.d:495, ... in seiner Haut will ich trotzdem nicht stecken ..., ．．．然而我并不想要进入他的圈子里．．．,,,SVM_2_Smalltalk13,,
Scripts/content/Story/svm.d:496, ... immer wieder dieselbe Leier ..., ．．．每次都是同样的老故事．．．,,,SVM_2_Smalltalk14,,
Scripts/content/Story/svm.d:497, ... manche lernen eben gar nichts dazu ..., ．．．有些人永远学不会教训．．．,,,SVM_2_Smalltalk15,,
Scripts/content/Story/svm.d:498, ... früher wäre das ganz anders gelaufen ..., ．．．曾经有一段时间，事物都以不同的方式消失．．．,,,SVM_2_Smalltalk16,,
Scripts/content/Story/svm.d:499, ... gequatscht wird viel ..., ．．．人们总是这样谈论．．．,,,SVM_2_Smalltalk17,,
Scripts/content/Story/svm.d:500, ... ich hör' nicht mehr auf das Gefasel ..., ．．．我再也不想听那些废话了．．．,,,SVM_2_Smalltalk18,,
Scripts/content/Story/svm.d:501," ... verlass dich auf jemanden und du bist verlassen, das ist eben so ...", ．．．依赖某人然后陷入困境之中，这就是事实呀．．．,,,SVM_2_Smalltalk19,,
Scripts/content/Story/svm.d:502," ... ich glaube kaum, dass sich daran was ändern wird ...", ．．．我怀疑它是否不断地改变．．．,,,SVM_2_Smalltalk20,,
Scripts/content/Story/svm.d:503, ... wahrscheinlich hast du Recht ..., ．．．或许你对了．．．,,,SVM_2_Smalltalk21,,
Scripts/content/Story/svm.d:504," ... erst mal abwarten. Es wird nichts so heiß gegessen, wie es gekocht wird ...", ．．．坚持下去，最好不要急著作任何事情．．．,,,SVM_2_Smalltalk22,,
Scripts/content/Story/svm.d:505," ... ich dachte, das wäre schon lange geklärt ...", ．．．我想它在很久以前就已经被清除了．．．,,,SVM_2_Smalltalk23,,
Scripts/content/Story/svm.d:506, ... lass uns lieber über was anderes reden ..., ．．．我们来聊些其他的事情吧．．．,,,SVM_2_Smalltalk24,,
Scripts/content/Story/svm.d:507,Omm..., 噢,,,SVM_2_Om,,
Scripts/content/Story/svm.d:512,Weg mit der Magie!,停止魔法！,,,SVM_3_StopMagic,,
Scripts/content/Story/svm.d:513,Steck endlich die Magie weg.,现在停下魔法。,,,SVM_3_ISaidStopMagic,,
Scripts/content/Story/svm.d:514,Nimm die Waffe runter!,放下武器！,,,SVM_3_WeaponDown,,
Scripts/content/Story/svm.d:515,"Ich krieg' schlechte Laune, wenn du weiter mit der Waffe rumfummelst!!",如果你继续瞎搞武器，我会很生气！！,,,SVM_3_ISaidWeaponDown,,
Scripts/content/Story/svm.d:516,Warum zielst du auf mich?!,你为什么瞄准我？,,,SVM_3_WatchYourAim,,
Scripts/content/Story/svm.d:517,"Waffe runter, sonst werd ich böse!",放下武器，否则我会不客气！,,,SVM_3_WatchYourAimAngry,,
Scripts/content/Story/svm.d:518,Heeeeeey! Was soll der Scheiß??,嘿！什么意思？？,,,SVM_3_WhatAreYouDoing,,
Scripts/content/Story/svm.d:519,"Nun gut, wir betrachten unsere Auseinandersetzung als Missverständnis.",好吧，那么把我们的争论看作是一场误会吧。,,,SVM_3_LetsForgetOurLittleFight,,
Scripts/content/Story/svm.d:520,"Er ist weg, einfach verschwunden?!",他走了，消失了吗？！,,,SVM_3_Strange,,
Scripts/content/Story/svm.d:521,Du Mistvieh nervst mich nicht mehr!,你这个没用的畜牲，你再也不要打扰我了。,,,SVM_3_DieMonster,,
Scripts/content/Story/svm.d:522,Gleich hast du's hinter dir!,你很快就完蛋了！,,,SVM_3_DieMortalEnemy,,
Scripts/content/Story/svm.d:523,Ich muss wohl noch deutlicher werden!,好像我必须说得更清楚！,,,SVM_3_NowWait,,
Scripts/content/Story/svm.d:524,Du hast wohl noch nicht genug!,看起来你还是不够！,,,SVM_3_YouStillNotHaveEnough,,
Scripts/content/Story/svm.d:525,Du wolltest es so!,你想！,,,SVM_3_YouAskedForIt,,
Scripts/content/Story/svm.d:526,Hier hast du nichts zu suchen! Jetzt muss ich dich platt machen!,你在这儿已经没用了！现在我要吃了你！,,,SVM_3_NowWaitIntruder,,
Scripts/content/Story/svm.d:527,"Ich muss dir wohl auf die Flossen hauen, du verstehst es einfach nicht!",很明显你只懂一种语言，我要揍你！,,,SVM_3_IWillTeachYouRespectForForeignProperty,,
Scripts/content/Story/svm.d:528,Du beklaust mich! Ich glaub' es nicht!,我真不敢相信，你竟然在偷我的东西！,,,SVM_3_DirtyThief,,
Scripts/content/Story/svm.d:529,Hier kannst du nicht einfach jedem aufs Maul hauen!,你不能打在这儿遇到的每一个人！,,,SVM_3_YouAttackedMyCharge,,
Scripts/content/Story/svm.d:530,Du hast einen von uns umgebracht! Das war dein letzter Fehler!,你杀了我们的一个人！那是你最后的错误！,,,SVM_3_YouKilledOneOfUs,,
Scripts/content/Story/svm.d:531,Aaarg,啊,,,SVM_3_Dead,,
Scripts/content/Story/svm.d:532,Aargh,啊,,,SVM_3_Aargh_1,,
Scripts/content/Story/svm.d:533,Aargh,啊,,,SVM_3_Aargh_2,,
Scripts/content/Story/svm.d:534,Aargh,啊,,,SVM_3_Aargh_3,,
Scripts/content/Story/svm.d:535,UUAAARRGGGHHH!!!,呜啊！！！,,,SVM_3_Berzerk,,
Scripts/content/Story/svm.d:536,Das wird dir noch Leid tun!,你会为此难过的！,,,SVM_3_YoullBeSorryForThis,,
Scripts/content/Story/svm.d:537,Du hast gewonnen! Schon gut!,你赢了！很好！,,,SVM_3_YesYes,,
Scripts/content/Story/svm.d:538,Scheiße! Nichts wie weg!,可恶！你跑吧！,,,SVM_3_ShitWhatAMonster,,
Scripts/content/Story/svm.d:539,Ich muss weg!,我要走了！,,,SVM_3_Help,,
Scripts/content/Story/svm.d:540,Wir sehen uns wieder!,我们会再见的！,,,SVM_3_WeWillMeetAgain,,
Scripts/content/Story/svm.d:541,Versuch so was nicht noch mal!,做事再也不能像以前那样了！,,,SVM_3_NeverTryThatAgain,,
Scripts/content/Story/svm.d:542,Danke für die Waffe!,谢谢你的武器！,,,SVM_3_ITakeYourWeapon,,
Scripts/content/Story/svm.d:543,Ich nehme mir noch etwas Erz ...,我会拿走你很多的矿石！,,,SVM_3_ITookYourOre,,
Scripts/content/Story/svm.d:544,"Kein Erz dabei? Das ist traurig, Mann, echt traurig!",没有矿石？很抱歉，真的抱歉！,,,SVM_3_ShitNoOre,,
Scripts/content/Story/svm.d:545,Finger weg!,别碰！,,,SVM_3_HandsOff,,
Scripts/content/Story/svm.d:546,Verzieh dich!,攻击它！,,,SVM_3_GetOutOfHere,,
Scripts/content/Story/svm.d:547,Hey! Wo kommst du denn her?,嗨！你从哪儿来？,,,SVM_3_YouViolatedForbiddenTerritory,,
Scripts/content/Story/svm.d:548,Ich bin nicht so bescheuert wie du denkst!,我不像你想的那么笨！,,,SVM_3_YouWannaFoolMe,,
Scripts/content/Story/svm.d:549,"Hör auf, hier herumzuschleichen!",不要在这儿偷偷摸摸！,,,SVM_3_WhatsThisSupposedToBe,,
Scripts/content/Story/svm.d:550,Verschwinde aus meiner Hütte oder ich rufe die Wachen!,马上从我屋子里消失，否则我就叫守卫！,,,SVM_3_WhyYouAreInHere,,
Scripts/content/Story/svm.d:551,"Was machst du da? Wenn ich dich erwische, bist du dran!",你在做什么？如果我抓到你，你就完蛋了！,,,SVM_3_WhatDidYouInThere,,
Scripts/content/Story/svm.d:552,"Du weißt ja doch, was gut für dich ist!",知道对你有什么好处了吧！,,,SVM_3_WiseMove,,
Scripts/content/Story/svm.d:553,"Wachen, hierher!",守卫！这儿！,,,SVM_3_Alarm,,
Scripts/content/Story/svm.d:554,ALARM!!!,警报！！,,,SVM_3_IntruderAlert,,
Scripts/content/Story/svm.d:555,Pass auf!,注意！,,,SVM_3_BehindYou,,
Scripts/content/Story/svm.d:556,Ein Kampf!,一场战斗！,,,SVM_3_TheresAFight,,
Scripts/content/Story/svm.d:557,Haue!,打他！,,,SVM_3_HeyHeyHey,,
Scripts/content/Story/svm.d:558,Was wird das denn?,你要做什么？,,,SVM_3_CheerFight,,
Scripts/content/Story/svm.d:559,Guter Schlag!!,打得好！,,,SVM_3_CheerFriend,,
Scripts/content/Story/svm.d:560,Ooooh!,哦哦！,,,SVM_3_Ooh,,
Scripts/content/Story/svm.d:561,Ja! Gut gemacht!,好！干得好！,,,SVM_3_YeahWellDone,,
Scripts/content/Story/svm.d:562,Der haut einfach ab!,他要逃跑！,,,SVM_3_RunCoward,,
Scripts/content/Story/svm.d:563,Er hat ihn fertig gemacht.,他把他干掉了！,,,SVM_3_HeDefeatedHim,,
Scripts/content/Story/svm.d:564,Das war schon länger fällig!,现在还有时间！,,,SVM_3_HeDeservedIt,,
Scripts/content/Story/svm.d:565,Der bewegt sich nicht mehr. Du hast ihn umgebracht!,他不会再动了。你杀了他。,,,SVM_3_HeKilledHim,,
Scripts/content/Story/svm.d:566,Immer nur Kämpfe ...,只有战斗．．．,,,SVM_3_ItWasAGoodFight,,
Scripts/content/Story/svm.d:567,Ein neuer Tag und nichts hat sich geändert ...,新的一天来了，什么都没变．．．,,,SVM_3_Awake,,
Scripts/content/Story/svm.d:568,"Hey, Mann.",嗨，年轻人。,,,SVM_3_FriendlyGreetings,,
Scripts/content/Story/svm.d:569,"Für Gomez, ja, ja.",为了葛梅兹，是的！,,,SVM_3_ALGreetings,,
Scripts/content/Story/svm.d:570,Magie zu Ehren!,为了魔法的荣耀！,,,SVM_3_MageGreetings,,
Scripts/content/Story/svm.d:571,Erwache!,醒醒！,,,SVM_3_SectGreetings,,
Scripts/content/Story/svm.d:572,Da drüben ist er.,他在那儿。,,,SVM_3_ThereHeIs,,
Scripts/content/Story/svm.d:573,Du hast nicht genug Erfahrung. Ich kann dir das nicht beibringen!,你的经验不够。我不能教你！,,,SVM_3_NoLearnNoPoints,,
Scripts/content/Story/svm.d:574,Du bist am Ende deiner Möglichkeiten. Du solltest etwas anderes lernen.,你已经无能为力了。你应该学习新的东西。,,,SVM_3_NoLearnOverMax,,
Scripts/content/Story/svm.d:575,"Du musst erst fortgeschritten sein, bevor du Meister werden kannst!",在你成为大师之前，你必须努力提高自己的能力！,,,SVM_3_NoLearnYouAlreadyKnow,,
Scripts/content/Story/svm.d:576,Du bist jetzt schon besser!,现在你很好！,,,SVM_3_NoLearnYoureBetter,,
Scripts/content/Story/svm.d:577,"Hey, du!",嗨，就是你！,,,SVM_3_HeyYou,,
Scripts/content/Story/svm.d:578,Nicht jetzt!,现在不！,,,SVM_3_NotNow,,
Scripts/content/Story/svm.d:579,Willst du was von mir?,你需要什么吗？,,,SVM_3_WhatDoYouWant,,
Scripts/content/Story/svm.d:580,Kann ich irgendwas für dich tun?,我能帮你吗？,,,SVM_3_ISaidWhatDoYouWant,,
Scripts/content/Story/svm.d:581,Lass mich mal vorbei!,让我过去！,,,SVM_3_MakeWay,,
Scripts/content/Story/svm.d:582,"Mach Platz, Mann!",让开，年轻人！,,,SVM_3_OutOfMyWay,,
Scripts/content/Story/svm.d:583,Wie oft denn noch? Lass mich durch!,磨蹭什么？让我过去！,,,SVM_3_YouDeafOrWhat,,
Scripts/content/Story/svm.d:584,Willst du dich wieder mit mir anlegen?,你又找我麻烦？,,,SVM_3_LookingForTroubleAgain,,
Scripts/content/Story/svm.d:585,Ich hab' NICHTS gesehen! Bin gar nicht hier!,我什么也没看见！我没来过这儿！,,,SVM_3_LookAway,,
Scripts/content/Story/svm.d:586,"Gut, gut, behalt es!",好吧，好吧，留下它！,,,SVM_3_OkayKeepIt,,
Scripts/content/Story/svm.d:587,Was war denn das?,那是什么？,,,SVM_3_WhatsThat,,
Scripts/content/Story/svm.d:588,Du hast da meine Waffe dabei!,你拿走了我的武器！,,,SVM_3_ThatsMyWeapon,,
Scripts/content/Story/svm.d:589,Her damit!,把东西交给我！,,,SVM_3_GiveItToMe,,
Scripts/content/Story/svm.d:590,Wie du meinst! Ich brauch' es sowieso nicht.,无论你说什么，我都不再要它了。,,,SVM_3_YouCanKeeptheCrap,,
Scripts/content/Story/svm.d:591,Sie haben schon wieder einen von uns gekillt. Hier kommt keiner von uns lebendig raus ...,他们又杀了我们一个人。我们没人会活着离开这儿．．．,,,SVM_3_TheyKilledMyFriend,,
Scripts/content/Story/svm.d:592,Warum reißt du mich aus den Träumen?,你为什么撕碎了我的梦？,,,SVM_3_YouDisturbedMySlumber,,
Scripts/content/Story/svm.d:593,"Geschieht dir Recht, dass du 'ne Abreibung bekommen hast!",你活该挨打了！,,,SVM_3_SuckerGotSome,,
Scripts/content/Story/svm.d:594,"Du hast einen Erzbaron besiegt! Du suchst wohl immer nach Ärger, Mann!",你击败了一个矿场主人！你是自找麻烦，不是吗！,,,SVM_3_SuckerDefeatedEBr,,
Scripts/content/Story/svm.d:595,Du hast einen der Gurus besiegt. Das nehmen sie dir echt übel!,你击败了一个导师。他们真的要与你作对了！,,,SVM_3_SuckerDefeatedGur,,
Scripts/content/Story/svm.d:596,Einen Magier zu besiegen wird großen Ärger geben!,战胜一个法师意味着你闯大祸了！,,,SVM_3_SuckerDefeatedMage,,
Scripts/content/Story/svm.d:597,Die Novizen solltest du nächstes Mal in Ruhe lassen!,下次，你最好不要去管那些见习修士！,,,SVM_3_SuckerDefeatedNov_Guard,,
Scripts/content/Story/svm.d:598,"Wenn du einem Buddler aufs Maul haust, muss ich das bei dir tun!",如果你痛打采矿工，我会同样报复你！,,,SVM_3_SuckerDefeatedVlk_Guard,,
Scripts/content/Story/svm.d:599,Du hast meinen Kumpel niedergeschlagen!,你击倒了我的一个好朋友！,,,SVM_3_YouDefeatedMyComrade,,
Scripts/content/Story/svm.d:600,Die Novizen stehen unter meinem Schutz! Lass sie in Ruhe!,这些采矿工都在我的保护下！不用管他们！,,,SVM_3_YouDefeatedNOV_Guard,,
Scripts/content/Story/svm.d:601,"Die Buddler bezahlen mich, damit sie keinen Ärger haben! So soll das auch bleiben!",采矿工付钱给我，这样他们就不会有麻烦了。,,,SVM_3_YouDefeatedVLK_Guard,,
